,Id,Name,file_id,text
151,s144,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"Because most HPV infections are transient, a reduction in incident infection cannot be equated with additional cancer protection."
152,s145,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,Incident infection is therefore an inadequate endpoint against which to test HPV vaccine efficacy.
153,s146,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,41 CSL further contends that the Harper paper does not support the claim made in the GSKA Information Sheet.
154,s147,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"The argument is somewhat technical, and need not be addressed at this stage."
155,s148,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"42 Finally, CSL contends that GARDASIL has shown evidence of cross-protection against cervical cancers induced by HPV types 31 and 45."
156,s149,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"However, CSL, acting responsibly, has not made any claims in relation to these HPV strains because they require further assessment which must be based on disease endpoints."
157,s150,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"43 GSKA submits that the representations in question were true, or at least based upon sound scientific opinion."
158,s151,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,It relied upon expert evidence of its own to support that contention.
159,s152,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"44 In my view, there is a serious question to be tried as to whether representations 10(f), (g) and (h) are misleading or deceptive."
160,s153,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"The dispute between the scientists on this point cannot be resolved on an application for interlocutory relief in which no deponent was cross-examined, and no proper analysis of the scientific opinions expressed in the various affidavits filed was undertaken."
161,s154,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,That task must await the final hearing of this matter.
162,s155,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml, Representation 10(i)   45 CSL notes that the GSKA Information Sheet refers to GARDASIL as having been formulated with an aluminium adjuvant.
163,s156,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"CERVARIX, on the other hand, is described as having been formulated using ""next generation vaccine technology (adjuvant AS04)"" which ""induces a stronger immune response than the same vaccine formulated in the traditional way with an aluminium way with an aluminium adjuvant""."
164,s157,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,46 CSL comments that it is unusual for adjuvants to be discussed with general practitioners or referred to in promotional materials.
165,s158,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"The use of terms such as ""next generation"" in contrast to ""traditional way"" was calculated to leave doctors in no doubt as to the greater strength and longer lasting immune response of CERVARIX in comparison to GARDASIL."
166,s159,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"In addition, the GSKA Information Sheet refers to a study by ""Giannini, 2005"" in support of its claim regarding the superiority of its adjuvant."
167,s160,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,The plain implication of all this is said to be that CERVARIX provides longer protection than GARDASIL.
168,s161,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,47 CSL contends that the comparative statements regarding the adjuvants used in each product are misleading because the aluminium adjuvant used in GARDASIL is quite different to what is commonly regarded as the traditional aluminium adjuvant reported in the Giannini paper.
169,s162,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"Without going too deeply into scientific issues, CSL says that the adjuvant used in the Giannini study was aluminium hydroxide."
170,s163,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"GARDASIL, on the other hand, is said to use an amorphous aluminium hydroxyphosphate sulphate adjuvant."
171,s164,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"48 It is impossible, on an interlocutory application, to resolve a scientific dispute of this nature."
172,s165,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,It is sufficient simply to say that there are conflicting views about the accuracy of the representation contained in paragraph 10(i) of the Statement of Claim.
173,s166,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,That means there is a serious question to be tried regarding this issue.
174,s167,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"However, without further evidence, the Court is not in a position to determine how strong that serious question might be."
175,s168,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml," Representation 10(j)   49 CSL complains that the GSKA Information Sheet says that GARDASIL "" may offer further protection against some vaginal and vulval cancers (Caused by HPV types 16 and 18)"" (emphasis added)."
176,s169,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"It refers to the GARDASIL Product Information Sheet, which contained TGA approval of the statement that GARDASIL was indicated in females aged 9 to 26 years for the prevention of vulvar and vaginal cancer caused by HPV types 6, 11, 16 and 18."
177,s170,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"The clinical studies on which that indication was based established that GARDASIL was 100 per cent effective against HPV types 16 and 18 infections, and therefore the word ""may"" ought not to have been used in the GSKA Information Sheet."
178,s171,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"50 GSKA submits that CSL itself used the term ""may"" on its website in reference to the protection available against these infections."
179,s172,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,51 There is a serious question to be tried regarding this issue.
180,s173,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml," Representation 10(k)   52 CSL complains that the GSKA Information Sheet does not include any reference to the fact that GARDASIL is indicated in males aged 9 to 15 years for the prevention of HPV types 6, 11, 16 and 18."
181,s174,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,That fact is important both clinically and commercially because HPV infects both males and females.
182,s175,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,It is sexually transmitted and so vaccination protects males from infections and subsequent transmission to their sexual partners.
183,s176,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"Vaccination also protects males from genital warts, and some rarer cases of penile and anal cancers."
184,s177,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"In addition, there were no clinical trials published that could support CERVARIX being granted marketing approval for use to prevent HPV infection in boys."
185,s178,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"53 In substance, CSL contends that the GSKA Information Sheet, and the interviews conducted with the general practitioners were designed to establish the comparative attractiveness of CERVARIX over GARDASIL, and the price differential that doctors would be prepared to pay to secure the benefits of one vaccine over another."
186,s179,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"In that comparative context, CSL contends that it was misleading for GSKA to omit any reference to the fact that GARDASIL was indicated for use in boys."
187,s180,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"54 GSKA submits in reply that the evidence raises doubts as to whether vaccinating males would be as effective in preventing HPV infection as it is in females, and that it is not clear that male vaccination would reduce transmission of HPV infection from males to females."
188,s181,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"55 There must be some doubt as to whether GSKA, in preparing a comparative analysis of the two vaccines, was required to espouse a particular attribute of GARDASIL that CERVARIX may not possess."
189,s182,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"Nonetheless, I am satisfied that there is a serious question to be tried as to the misleading or deceptive nature of GSKA's omission in the GSKA Information Sheet."
190,s183,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml, Are damages an adequate remedy?
191,s184,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,  56 It is often said that where an interlocutory injunction is sought an applicant must prove that it is likely to suffer injury for which damages will not be an adequate remedy.
192,s185,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"In R Meagher, D Heydon and M Leeming, Meagher, Gummow amp; Lehane's Equity Doctrines amp; Remedies (2002, 4 th ed), the learned authors suggest (at [21-345]) that this requirement applies only where an interlocutory injunction is sought in the auxiliary jurisdiction of a court of equity, and not if the injunction is sought in the exclusive jurisdiction."
193,s186,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,It is further suggested that injunctions in the common law jurisdiction need not be saddled with this requirement.
194,s187,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"57 There has been some debate among commentators as to whether an applicant for an interlocutory injunction is required to establish not merely that there is a serious question to be tried and that the balance of convenience favours the grant of such relief, the two conditions that are universally accepted, but also that, without an injunction, he or she will suffer injury for which damages will not be adequate compensation."
195,s188,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"In other words, the question is whether an applicant must overcome three separate hurdles rather than two."
196,s189,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,58 The recent decision of the High Court in Australian Broadcasting Corporation v O'Neill [2006] HCA 46 clarifies this issue.
197,s190,CSL Limited v GlaxoSmithKline Australia Pty Ltd [2006] FCA 1301 (3 October 2006),06_1301.xml,"Gleeson CJ and Crennan J (at [19]), after referring to various cases dealing with the grant of interlocutory injunctions in cases of defamation, formulated the general principles governing the grant of such relief in the following terms:   ""in all applications for an interlocutory injunction, a court will ask whether the plaintiff has shown that there is a serious question to be tried as to the plaintiff's entitlement to relief, has shown that the plaintiff is likely to suffer injury for which damages will not be an adequate remedy, and has shown that the balance of convenience favours the granting of an injunction."
